provider_id,snapshot_year,snapshot_label,Preventable Readmission Rate,Discharge to Community Rate,Medicare Spending Per Beneficiary (MSPB),Medication Review Rate,Fall with Major Injury Rate,Self-Care at Discharge,Mobility at Discharge,Pressure Ulcer Rate,Healthcare-Associated Infection Rate,facility_name,address,city,state,zip_code,county_name,phone_number,composite_raw
445396,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Aug2024.csv,10.67,49.05,1.23,100.0,0.0,,,0.0,6.52,,,,,,,,0.4608777980658687
445396,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Feb2024.csv,10.67,49.05,1.23,100.0,0.0,,,0.0,6.52,,,,,,,,0.4608777980658687
445396,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jan2024.csv,10.67,49.05,1.23,100.0,0.0,,,0.0,6.52,,,,,,,,0.4608777980658687
445396,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jul2024.csv,10.67,49.05,1.23,100.0,0.0,,,0.0,6.52,,,,,,,,0.4608777980658687
445396,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jun2024.csv,10.67,49.05,1.23,100.0,0.0,,,0.0,6.52,,,,,,,,0.4608777980658687
445396,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Mar2024.csv,10.67,49.05,1.23,100.0,0.0,,,0.0,6.52,,,,,,,,0.4608777980658687
445396,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_May2024.csv,10.67,49.05,1.23,100.0,0.0,,,0.0,6.52,,,,,,,,0.4608777980658687
445396,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2024.csv,10.62,54.39,1.14,100.0,0.0,53.6,35.7,0.0,,,,,,,,,0.4337931967268547
445396,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Oct2024.csv,10.62,54.39,1.14,100.0,0.0,53.6,35.7,0.0,,,,,,,,,0.4337931967268547
445396,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Sep2024.csv,10.67,49.05,1.23,100.0,0.0,,,0.0,6.52,,,,,,,,0.4608777980658687
445396,2025,current_api,11.07,59.28,1.14,92.59,0.0,,,0.0,6.24,"THE WATERS OF ROAN HIGHLANDS,LLC",146 BUCK CREEK ROAD,ROAN MOUNTAIN,TN,37687.0,Carter,(423)772-0161,0.4186785690133225
445424,2022,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2022.csv,7.38,52.06,1.17,93.0,2.4,,,6.51,11.34,,880 SOUTH MOHAWK DRIVE,,TN,,,,0.5533576790424021
445424,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Apr2023.csv,7.38,52.06,1.17,89.5,0.0,,,5.62,11.34,,880 SOUTH MOHAWK DRIVE,,TN,,,,0.47278014472171503
445424,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Aug2023.csv,7.38,52.06,1.17,86.5,2.8,,,3.06,11.34,,,,,,,,0.5119699736254817
445424,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Feb2023.csv,7.38,52.06,1.17,88.1,2.4,,,6.57,11.34,,,,,,,,0.5436870223845269
445424,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jan2023.csv,7.38,52.06,1.17,88.1,2.4,,,6.57,11.34,,,,,,,,0.5436870223845269
445424,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jul2023.csv,7.38,52.06,1.17,86.5,2.8,,,3.06,11.34,,,,,,,,0.5119699736254817
445424,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jun2023.csv,7.38,52.06,1.17,89.5,0.0,,,5.62,11.34,,,,,,,,0.47278014472171503
445424,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Mar2023.csv,7.38,52.06,1.17,88.1,2.4,,,6.57,11.34,,,,,,,,0.5436870223845269
445424,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_May2023.csv,7.38,52.06,1.17,89.5,0.0,,,5.62,11.34,,,,,,,,0.47278014472171503
445424,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2023.csv,10.61,38.27,1.28,91.2,2.9,,,0.0,8.23,,,,,,,,0.47450463244741997
445424,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Oct2023.csv,10.61,38.27,1.28,91.2,2.9,,,0.0,8.23,,,,,,,,0.47450463244741997
445424,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Sep2023.csv,7.38,52.06,1.17,86.5,2.8,,,3.06,11.34,,,,,,,,0.5119699736254817
445424,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Apr2024.csv,10.61,38.27,1.28,86.4,4.5,,,5.3,8.23,CENTER ON AGING AND HEALTH,880 SOUTH MOHAWK DRIVE,ERWIN,TN,37650.0,Unicoi,(423)743-7669,0.557347670250896
445424,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Aug2024.csv,10.61,38.27,1.28,86.4,0.0,,,5.0,8.23,,,,,,,,0.47152904578345844
445424,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Feb2024.csv,10.61,38.27,1.28,90.6,3.1,,,0.0,8.23,,,,,,,,0.4753499695678636
445424,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jan2024.csv,10.61,38.27,1.28,90.6,3.1,,,0.0,8.23,,,,,,,,0.4753499695678636
445424,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jul2024.csv,10.61,38.27,1.28,86.4,0.0,,,5.0,8.23,,,,,,,,0.47152904578345844
445424,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jun2024.csv,10.61,38.27,1.28,86.4,4.5,,,5.3,8.23,,,,,,,,0.557347670250896
445424,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Mar2024.csv,10.61,38.27,1.28,90.6,3.1,,,0.0,8.23,,,,,,,,0.4753499695678636
445424,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_May2024.csv,10.61,38.27,1.28,86.4,4.5,,,5.3,8.23,,,,,,,,0.557347670250896
445424,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2024.csv,10.35,44.01,1.37,88.9,0.0,66.7,58.3,4.0,6.48,,,,,,,,0.3444917833231893
445424,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Oct2024.csv,10.35,44.01,1.37,88.9,0.0,66.7,58.3,4.0,6.48,,,,,,,,0.3444917833231893
445424,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Sep2024.csv,10.61,38.27,1.28,86.4,0.0,,,5.0,8.23,,,,,,,,0.47152904578345844
445424,2025,current_api,10.89,55.53,1.37,95.0,2.5,,,2.17,8.48,CENTER ON AGING AND HEALTH,880 SOUTH MOHAWK DRIVE,ERWIN,TN,37650.0,Unicoi,(423)743-7669,0.6020490971799553
445458,2022,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2022.csv,7.86,46.16,0.97,96.3,3.7,,,0.0,8.6,,1101 PERSIMMON RIDGE RD,,TN,,,,0.4194562791641306
445458,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Apr2023.csv,7.86,46.16,0.97,100.0,1.4,,,3.79,8.6,,1101 PERSIMMON RIDGE RD,,TN,,,,0.5087238790829782
445458,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Aug2023.csv,7.86,46.16,0.97,100.0,3.2,,,7.94,8.6,,,,,,,,0.5679651044836681
445458,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Feb2023.csv,7.86,46.16,0.97,97.5,2.5,,,1.19,8.6,,,,,,,,0.4405558936904037
445458,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jan2023.csv,7.86,46.16,0.97,97.5,2.5,,,1.19,8.6,,,,,,,,0.4405558936904037
445458,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jul2023.csv,7.86,46.16,0.97,100.0,3.2,,,7.94,8.6,,,,,,,,0.5679651044836681
445458,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jun2023.csv,7.86,46.16,0.97,100.0,1.4,,,3.79,8.6,,,,,,,,0.5087238790829782
445458,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Mar2023.csv,7.86,46.16,0.97,97.5,2.5,,,1.19,8.6,,,,,,,,0.4405558936904037
445458,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_May2023.csv,7.86,46.16,0.97,100.0,1.4,,,3.79,8.6,,,,,,,,0.5087238790829782
445458,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2023.csv,10.98,47.24,0.97,100.0,2.1,,,7.5,7.34,,,,,,,,0.5907215797660107
445458,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Oct2023.csv,10.98,47.24,0.97,100.0,2.1,,,7.5,7.34,,,,,,,,0.5907215797660107
445458,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Sep2023.csv,7.86,46.16,0.97,100.0,3.2,,,7.94,8.6,,,,,,,,0.5679651044836681
445458,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Apr2024.csv,10.98,47.24,0.97,100.0,2.1,,,2.4,7.34,FOUR OAKS HEALTH CARE CENTER,1101 PERSIMMON RIDGE RD,JONESBOROUGH,TN,37659.0,Washington,(423)753-8711,0.5434503279908027
445458,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Aug2024.csv,10.98,47.24,0.97,100.0,0.0,,,1.3,7.34,,,,,,,,0.45949144518834106
445458,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Feb2024.csv,10.98,47.24,0.97,100.0,2.0,,,4.7,7.34,,,,,,,,0.5742205991749509
445458,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jan2024.csv,10.98,47.24,0.97,100.0,2.0,,,4.7,7.34,,,,,,,,0.5742205991749509
445458,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jul2024.csv,10.98,47.24,0.97,100.0,0.0,,,1.3,7.34,,,,,,,,0.45949144518834106
445458,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jun2024.csv,10.98,47.24,0.97,100.0,2.1,,,2.4,7.34,,,,,,,,0.5434503279908027
445458,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Mar2024.csv,10.98,47.24,0.97,100.0,2.0,,,4.7,7.34,,,,,,,,0.5742205991749509
445458,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_May2024.csv,10.98,47.24,0.97,100.0,2.1,,,2.4,7.34,,,,,,,,0.5434503279908027
445458,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2024.csv,10.61,48.35,0.92,100.0,2.0,50.0,40.6,1.3,5.7,,,,,,,,0.3623453033069588
445458,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Oct2024.csv,10.61,48.35,0.92,100.0,2.0,50.0,40.6,1.3,5.7,,,,,,,,0.3623453033069588
445458,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Sep2024.csv,10.98,47.24,0.97,100.0,0.0,,,1.3,7.34,,,,,,,,0.45949144518834106
445458,2025,current_api,10.48,47.52,0.92,100.0,0.0,,,0.0,7.05,FOUR OAKS HEALTH CARE CENTER,1101 PERSIMMON RIDGE RD,JONESBOROUGH,TN,37659.0,Washington,(423)753-8711,0.40921079326435383
445459,2022,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2022.csv,,,1.5,97.4,2.6,,,5.37,8.65,,1423 MAIN STREET,,TN,,,,0.7401095556908095
445459,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Apr2023.csv,,,1.5,97.1,0.0,,,2.99,8.65,,1423 MAIN STREET,,TN,,,,0.6365726651788735
445459,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Aug2023.csv,,,1.5,95.1,0.0,,,0.0,8.65,,,,,,,,0.5726651788733347
445459,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Feb2023.csv,,,1.5,97.1,2.9,,,2.73,8.65,,,,,,,,0.7081219990532225
445459,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jan2023.csv,,,1.5,97.1,2.9,,,2.73,8.65,,,,,,,,0.7081219990532225
445459,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jul2023.csv,,,1.5,95.1,0.0,,,0.0,8.65,,,,,,,,0.5726651788733347
445459,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jun2023.csv,,,1.5,97.1,0.0,,,2.99,8.65,,,,,,,,0.6365726651788735
445459,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Mar2023.csv,,,1.5,97.1,2.9,,,2.73,8.65,,,,,,,,0.7081219990532225
445459,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_May2023.csv,,,1.5,97.1,0.0,,,2.99,8.65,,,,,,,,0.6365726651788735
445459,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2023.csv,9.35,42.48,1.61,95.1,0.0,,,0.0,7.11,,,,,,,,0.40748630553864884
445459,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Oct2023.csv,9.35,42.48,1.61,95.1,0.0,,,0.0,7.11,,,,,,,,0.40748630553864884
445459,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Sep2023.csv,,,1.5,95.1,0.0,,,0.0,8.65,,,,,,,,0.5726651788733347
445459,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Apr2024.csv,9.35,42.48,1.61,91.9,0.0,,,8.2,7.11,HANCOCK MANOR NURSING HOME,1423 MAIN STREET,SNEEDVILLE,TN,37869.0,Hancock,(423)733-4783,0.4946574693987962
445459,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Aug2024.csv,9.35,42.48,1.61,96.2,0.0,,,9.9,7.11,,,,,,,,0.5097382836275106
445459,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Feb2024.csv,9.35,42.48,1.61,95.0,0.0,,,2.7,7.11,,,,,,,,0.45607628322174887
445459,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jan2024.csv,9.35,42.48,1.61,95.0,0.0,,,2.7,7.11,,,,,,,,0.45607628322174887
445459,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jul2024.csv,9.35,42.48,1.61,96.2,0.0,,,9.9,7.11,,,,,,,,0.5097382836275106
445459,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jun2024.csv,9.35,42.48,1.61,91.9,0.0,,,8.2,7.11,,,,,,,,0.4946574693987962
445459,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Mar2024.csv,9.35,42.48,1.61,95.0,0.0,,,2.7,7.11,,,,,,,,0.45607628322174887
445459,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_May2024.csv,9.35,42.48,1.61,91.9,0.0,,,8.2,7.11,,,,,,,,0.4946574693987962
445459,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2024.csv,9.38,47.0,1.61,96.6,0.0,,,10.6,,,,,,,,,0.5939000473388787
445459,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Oct2024.csv,9.38,47.0,1.61,96.6,0.0,,,10.6,,,,,,,,,0.5939000473388787
445459,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Sep2024.csv,9.35,42.48,1.61,96.2,0.0,,,9.9,7.11,,,,,,,,0.5097382836275106
445459,2025,current_api,10.88,54.22,1.61,100.0,0.0,,,8.25,,HANCOCK MANOR NURSING HOME,1423 MAIN STREET,SNEEDVILLE,TN,37869.0,Hancock,(423)733-4783,0.698485155880165
445464,2022,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2022.csv,7.13,54.39,1.2,98.2,0.9,,,3.45,7.07,,1666 HILLVIEW DRIVE,,TN,,,,0.4706837086630148
445464,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Apr2023.csv,7.13,54.39,1.2,100.0,0.8,,,3.46,7.07,,1666 HILLVIEW DRIVE,,TN,,,,0.5079461689321702
445464,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Aug2023.csv,7.13,54.39,1.2,100.0,0.0,,,3.51,7.07,,,,,,,,0.4788665719889092
445464,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Feb2023.csv,7.13,54.39,1.2,100.0,0.9,,,4.41,7.07,,,,,,,,0.5253263001284912
445464,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jan2023.csv,7.13,54.39,1.2,100.0,0.9,,,4.41,7.07,,,,,,,,0.5253263001284912
445464,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jul2023.csv,7.13,54.39,1.2,100.0,0.0,,,3.51,7.07,,,,,,,,0.4788665719889092
445464,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jun2023.csv,7.13,54.39,1.2,100.0,0.8,,,3.46,7.07,,,,,,,,0.5079461689321702
445464,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Mar2023.csv,7.13,54.39,1.2,100.0,0.9,,,4.41,7.07,,,,,,,,0.5253263001284912
445464,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_May2023.csv,7.13,54.39,1.2,100.0,0.8,,,3.46,7.07,,,,,,,,0.5079461689321702
445464,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2023.csv,9.24,46.82,1.24,100.0,0.9,,,3.4,5.5,,,,,,,,0.5042943125718536
445464,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Oct2023.csv,9.24,46.82,1.24,100.0,0.9,,,3.4,5.5,,,,,,,,0.5042943125718536
445464,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Sep2023.csv,7.13,54.39,1.2,100.0,0.0,,,3.51,7.07,,,,,,,,0.4788665719889092
445464,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Apr2024.csv,9.24,46.82,1.24,100.0,2.7,,,2.5,5.5,HILLVIEW HEALTH CENTER,1666 HILLVIEW DRIVE,ELIZABETHTON,TN,37643.0,Carter,(423)542-5061,0.5288767160343545
445464,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Aug2024.csv,9.24,46.82,1.24,100.0,3.0,,,1.9,5.5,,,,,,,,0.5224859674038007
445464,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Feb2024.csv,9.24,46.82,1.24,100.0,1.9,,,2.0,5.5,,,,,,,,0.5060188002975586
445464,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jan2024.csv,9.24,46.82,1.24,100.0,1.9,,,2.0,5.5,,,,,,,,0.5060188002975586
445464,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jul2024.csv,9.24,46.82,1.24,100.0,3.0,,,1.9,5.5,,,,,,,,0.5224859674038007
445464,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jun2024.csv,9.24,46.82,1.24,100.0,2.7,,,2.5,5.5,,,,,,,,0.5288767160343545
445464,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Mar2024.csv,9.24,46.82,1.24,100.0,1.9,,,2.0,5.5,,,,,,,,0.5060188002975586
445464,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_May2024.csv,9.24,46.82,1.24,100.0,2.7,,,2.5,5.5,,,,,,,,0.5288767160343545
445464,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2024.csv,11.24,44.92,1.3,100.0,1.9,66.7,56.0,1.8,8.02,,,,,,,,0.48261986880367885
445464,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Oct2024.csv,11.24,44.92,1.3,100.0,1.9,66.7,56.0,1.8,8.02,,,,,,,,0.48261986880367885
445464,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Sep2024.csv,9.24,46.82,1.24,100.0,3.0,,,1.9,5.5,,,,,,,,0.5224859674038007
445464,2025,current_api,11.58,51.47,1.3,100.0,1.96,,,0.0,7.34,HILLVIEW HEALTH CENTER,1666 HILLVIEW DRIVE,ELIZABETHTON,TN,37643.0,Carter,(423)542-5061,0.5754716981132075
445469,2022,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2022.csv,7.48,65.76,1.3,95.2,0.0,,,2.92,7.52,,301 WATAUGA AVE,,TN,,,,0.4686548995739501
445469,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Apr2023.csv,7.48,65.76,1.3,97.0,0.0,,,0.0,7.52,,301 WATAUGA AVE,,TN,,,,0.42324338946371814
445469,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Aug2023.csv,7.48,65.76,1.3,96.3,0.0,,,0.0,7.52,,,,,,,,0.41992966795157904
445469,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Feb2023.csv,7.48,65.76,1.3,95.3,0.0,,,0.0,7.52,,,,,,,,0.41590586325826734
445469,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jan2023.csv,7.48,65.76,1.3,95.3,0.0,,,0.0,7.52,,,,,,,,0.41590586325826734
445469,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jul2023.csv,7.48,65.76,1.3,96.3,0.0,,,0.0,7.52,,,,,,,,0.41992966795157904
445469,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jun2023.csv,7.48,65.76,1.3,97.0,0.0,,,0.0,7.52,,,,,,,,0.42324338946371814
445469,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Mar2023.csv,7.48,65.76,1.3,95.3,0.0,,,0.0,7.52,,,,,,,,0.41590586325826734
445469,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_May2023.csv,7.48,65.76,1.3,97.0,0.0,,,0.0,7.52,,,,,,,,0.42324338946371814
445469,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2023.csv,8.86,62.6,1.43,96.2,0.0,,,0.0,8.25,,,,,,,,0.4803881788057077
445469,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Oct2023.csv,8.86,62.6,1.43,96.2,0.0,,,0.0,8.25,,,,,,,,0.4803881788057077
445469,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Sep2023.csv,7.48,65.76,1.3,96.3,0.0,,,0.0,7.52,,,,,,,,0.41992966795157904
445469,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Apr2024.csv,8.86,62.6,1.43,88.9,1.1,,,3.4,8.25,IVY HALL NURSING HOME,301 WATAUGA AVE,ELIZABETHTON,TN,37643.0,Carter,(423)542-6512,0.5626225738824644
445469,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Aug2024.csv,8.86,62.6,1.43,87.1,1.4,,,4.4,8.25,,,,,,,,0.5804084668965983
445469,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Feb2024.csv,8.86,62.6,1.43,92.4,0.0,,,0.0,8.25,,,,,,,,0.4692297288158518
445469,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jan2024.csv,8.86,62.6,1.43,92.4,0.0,,,0.0,8.25,,,,,,,,0.4692297288158518
445469,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jul2024.csv,8.86,62.6,1.43,87.1,1.4,,,4.4,8.25,,,,,,,,0.5804084668965983
445469,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jun2024.csv,8.86,62.6,1.43,88.9,1.1,,,3.4,8.25,,,,,,,,0.5626225738824644
445469,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Mar2024.csv,8.86,62.6,1.43,92.4,0.0,,,0.0,8.25,,,,,,,,0.4692297288158518
445469,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_May2024.csv,8.86,62.6,1.43,88.9,1.1,,,3.4,8.25,,,,,,,,0.5626225738824644
445469,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2024.csv,9.05,63.59,1.42,87.7,1.5,52.4,66.7,5.0,6.66,,,,,,,,0.45381077973895984
445469,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Oct2024.csv,9.05,63.59,1.42,87.7,1.5,52.4,66.7,5.0,6.66,,,,,,,,0.45381077973895984
445469,2024,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Sep2024.csv,8.86,62.6,1.43,87.1,1.4,,,4.4,8.25,,,,,,,,0.5804084668965983
445469,2025,current_api,9.84,68.01,1.42,97.62,0.0,,,1.6,7.06,IVY HALL NURSING HOME,301 WATAUGA AVE,ELIZABETHTON,TN,37643.0,Carter,(423)542-6512,0.5192398728612971
445474,2022,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2022.csv,7.7,51.72,1.05,96.4,0.0,,,0.0,7.04,,1633 HILLVIEW DRIVE,,TN,,,,0.32985054439710554
445474,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Apr2023.csv,7.7,51.72,1.05,97.0,6.1,,,0.0,7.04,,1633 HILLVIEW DRIVE,,TN,,,,0.4176641644687902
445474,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Aug2023.csv,7.7,51.72,1.05,90.6,6.3,,,0.0,7.04,,,,,,,,0.39849191857712857
445474,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Feb2023.csv,7.7,51.72,1.05,95.3,0.0,,,0.0,7.04,,,,,,,,0.32481233515926156
445474,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jan2023.csv,7.7,51.72,1.05,95.3,0.0,,,0.0,7.04,,,,,,,,0.32481233515926156
445474,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jul2023.csv,7.7,51.72,1.05,90.6,6.3,,,0.0,7.04,,,,,,,,0.39849191857712857
445474,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Jun2023.csv,7.7,51.72,1.05,97.0,6.1,,,0.0,7.04,,,,,,,,0.4176641644687902
445474,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Mar2023.csv,7.7,51.72,1.05,95.3,0.0,,,0.0,7.04,,,,,,,,0.32481233515926156
445474,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_May2023.csv,7.7,51.72,1.05,97.0,6.1,,,0.0,7.04,,,,,,,,0.4176641644687902
445474,2023,Skilled_Nursing_Facility_Quality_Reporting_Program_Provider_Data_Nov2023.csv,9.83,47.87,1.2,82.9,5.7,,,0.0,,,,,,,,,0.5218435111922635
